,avgrating,features,link,name,price,rating
27,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-gamma-green-128-gb/p/itma893ee04ac0a4?pid=MOBFHFFTCGQMTGZH&lid=LSTMOBFHFFTCGQMTGZHVN84FM&marketplace=FLIPKART&srno=s_2_28&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHFFTCGQMTGZH.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Gamma Green, 128 GB)","₹16,730","16,068 Ratings & 1,281 Reviews"
28,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7s-onyx-black-64-gb/p/itmfh75fh2ggjgag?pid=MOBFGGJ8AUXSTH6D&lid=LSTMOBFGGJ8AUXSTH6DUXD9PW&marketplace=FLIPKART&srno=s_2_29&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFGGJ8AUXSTH6D.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 7S (Onyx Black, 64 GB)","₹11,999","3,89,223 Ratings & 32,762 Reviews"
29,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/mi-a3-more-than-white-64-gb/p/itm58e6b4a83b046?pid=MOBFJM5YN8YU2TGS&lid=LSTMOBFJM5YN8YU2TGSM32RRL&marketplace=FLIPKART&srno=s_2_30&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFJM5YN8YU2TGS.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Mi A3 (More Than White, 64 GB)","₹12,999","24,839 Ratings & 2,125 Reviews"
30,4.3,"1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-go-blue-16-gb/p/itmfgqsaszhhyyy6?pid=MOBFGQSAQYYGFNSB&lid=LSTMOBFGQSAQYYGFNSBV2PHLI&marketplace=FLIPKART&srno=s_2_31&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFGQSAQYYGFNSB.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Go (Blue, 16 GB)","₹4,999","1,54,859 Ratings & 12,763 Reviews"
31,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-space-black-128-gb/p/itmfdxz6j7sdhf4c?pid=MOBFDXZ3TFDKZYHU&lid=LSTMOBFDXZ3TFDKZYHUTNPXQR&marketplace=FLIPKART&srno=s_2_32&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFDXZ3TFDKZYHU.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 7 Pro (Space Black, 128 GB)","₹13,999","2,54,536 Ratings & 21,645 Reviews"
32,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-nebula-red-64-gb/p/itmfhuq4xscxhjud?pid=MOBFHUQ4XG4HZ4SH&lid=LSTMOBFHUQ4XG4HZ4SHISDCF1&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHUQ4XG4HZ4SH.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹12,999","2,54,536 Ratings & 21,645 Reviews"
33,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",/redmi-7a-matte-black-32-gb/p/itmfhz4cm2yz93xx?pid=MOBFHZ4BRKSMDXH7&lid=LSTMOBFHZ4BRKSMDXH7HO1DFJ&marketplace=FLIPKART&srno=s_2_34&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHZ4BRKSMDXH7.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi 7A (Matte Black, 32 GB)","₹6,699","3,50,988 Ratings & 26,625 Reviews"
34,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,39.27 cm (15.46 cms) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/mi-a3-not-just-blue-64-gb/p/itm12f5d66d71714?pid=MOBFJM4ZJHVHFR5Q&lid=LSTMOBFJM4ZJHVHFR5QW6FPEO&marketplace=FLIPKART&srno=s_2_35&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFJM4ZJHVHFR5Q.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Mi A3 (Not just Blue, 64 GB)","₹12,999","24,839 Ratings & 2,125 Reviews"
35,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-nebula-red-128-gb/p/itmffyqg5qhzzh4z?pid=MOBFDXZ3TYYTK3UT&lid=LSTMOBFDXZ3TYYTK3UTK2S3OP&marketplace=FLIPKART&srno=s_2_36&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFDXZ3TYYTK3UT.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi Note 7 Pro (Nebula Red, 128 GB)","₹13,999","2,54,536 Ratings & 21,645 Reviews"
36,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",/redmi-7a-matte-blue-32-gb/p/itmfhz4cztznu8kk?pid=MOBFHZ4BZW2GM6UH&lid=LSTMOBFHZ4BZW2GM6UHFKVO3U&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=c69423a2-0dde-4e60-b343-2da183bb14c1.MOBFHZ4BZW2GM6UH.SEARCH&ssid=lcubhr39hc0000001587801472284&qH=8493b7b813dbef9d,"Redmi 7A (Matte Blue, 32 GB)","₹6,699","3,50,988 Ratings & 26,625 Reviews"
