,avgrating,features,link,name,price,rating
10,4.4,"3 GB RAM | 32 GB ROM |,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP | 13MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",/redmi-note-8-neptune-blue-32-gb/p/itm16c6c50702ff1?pid=MOBFM2Z4CTYJFWBS&lid=LSTMOBFM2Z4CTYJFWBSCL26TY&marketplace=FLIPKART&srno=s_1_11&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFM2Z4CTYJFWBS.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 (Neptune Blue, 32 GB)","₹10,949",317 Ratings & 17 Reviews
11,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP,4500 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",/redmi-note-8-pro-electric-blue-64-gb/p/itm3dc87f8221660?pid=MOBFNF3T9ZXGBZZU&lid=LSTMOBFNF3T9ZXGBZZUWFE19R&marketplace=FLIPKART&srno=s_1_12&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFNF3T9ZXGBZZU.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Electric Blue, 64 GB)","₹14,949",472 Ratings & 37 Reviews
12,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-space-black-64-gb/p/itmfegkx2gufuzhp?pid=MOBFDXZ36Y4DJBGM&lid=LSTMOBFDXZ36Y4DJBGM2SHASI&marketplace=FLIPKART&srno=s_1_13&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFDXZ36Y4DJBGM.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7 Pro (Space Black, 64 GB)","₹10,999","7,83,767 Ratings & 69,256 Reviews"
13,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7s-sapphire-blue-64-gb/p/itmfh75f4rhcjdfk?pid=MOBFGGJ8CKGVHHZU&lid=LSTMOBFGGJ8CKGVHHZULJU9WG&marketplace=FLIPKART&srno=s_1_14&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFGGJ8CKGVHHZU.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7S (Sapphire Blue, 64 GB)","₹11,999","3,89,224 Ratings & 32,762 Reviews"
14,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-space-black-64-gb/p/itmfhvuexbzu6fjd?pid=MOBFHUQ4ZPZX89G6&lid=LSTMOBFHUQ4ZPZX89G6KSIIC2&marketplace=FLIPKART&srno=s_1_15&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFHUQ4ZPZX89G6.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7 Pro (Space Black, 64 GB)","₹12,999","2,54,538 Ratings & 21,645 Reviews"
15,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-astro-moonlight-white-64-gb/p/itm4f1fcde5bd7a3?pid=MOBFJFZDVPAKHXSD&lid=LSTMOBFJFZDVPAKHXSDTRD6VJ&marketplace=FLIPKART&srno=s_1_16&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFJFZDVPAKHXSD.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7 Pro (Astro Moonlight White, 64 GB)","₹12,999","2,54,538 Ratings & 21,645 Reviews"
16,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",/redmi-note-7-pro-neptune-blue-64-gb/p/itmfegkx8nbcze6t?pid=MOBFDXZ376XRTZXH&lid=LSTMOBFDXZ376XRTZXHWRK63O&marketplace=FLIPKART&srno=s_1_17&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFDXZ376XRTZXH.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 7 Pro (Neptune Blue, 64 GB)","₹10,999","7,83,767 Ratings & 69,256 Reviews"
17,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-shadow-black-128-gb/p/itm2f31dd5ad9153?pid=MOBFHGTDDTQ4CZVZ&lid=LSTMOBFHGTDDTQ4CZVZTVBSON&marketplace=FLIPKART&srno=s_1_18&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFHGTDDTQ4CZVZ.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Shadow Black, 128 GB)","₹16,275","16,068 Ratings & 1,281 Reviews"
18,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-gamma-green-128-gb/p/itm52db6c9eec88d?pid=MOBFHFFTVRDUTFRP&lid=LSTMOBFHFFTVRDUTFRPMT3VIL&marketplace=FLIPKART&srno=s_1_19&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFHFFTVRDUTFRP.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Gamma Green, 128 GB)","₹18,999","2,343 Ratings & 213 Reviews"
19,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-electric-blue-128-gb/p/itme2e8bb8e0a8a2?pid=MOBFMY4BT4KUFPRV&lid=LSTMOBFMY4BT4KUFPRVOOEPU4&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFMY4BT4KUFPRV.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Electric Blue, 128 GB)","₹16,999","16,068 Ratings & 1,281 Reviews"
20,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",/redmi-note-8-pro-electric-blue-128-gb/p/itmd45b1968a31c4?pid=MOBFNY49X7TJHRCW&lid=LSTMOBFNY49X7TJHRCWW9PRAO&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=e2d68012-ac98-41b3-9023-c73ed9c770c2.MOBFNY49X7TJHRCW.SEARCH&ssid=2vph1rvdsg0000001587804100002&qH=328809dcd5b96872,"Redmi Note 8 Pro (Electric Blue, 128 GB)","₹18,499","2,343 Ratings & 213 Reviews"
