,avgrating,features,link,name,price,rating
35,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-7a-matte-blue-32-gb/p/itmfhz4cztznu8kk?pid=MOBFHZ4BZW2GM6UH&lid=LSTMOBFHZ4BZW2GM6UHFKVO3U&marketplace=FLIPKART&srno=s_2_36&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHZ4BZW2GM6UH.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi 7A (Matte Blue, 32 GB)","₹6,699","3,51,034 Ratings & 26,628 Reviews"
36,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmfb2fbghwznj5d?pid=MOBFAJB4RHKJHDJD&lid=LSTMOBFAJB4RHKJHDJDRBZWBG&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFAJB4RHKJHDJD.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 6 Pro (Red, 64 GB)","₹11,999","1,16,620 Ratings & 10,378 Reviews"
37,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-gamma-green-64-gb/p/itmb5a411e20719e?pid=MOBFHHRQDRRMKU94&lid=LSTMOBFHHRQDRRMKU946MSKPJ&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHHRQDRRMKU94.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Gamma Green, 64 GB)","₹14,915","16,077 Ratings & 1,281 Reviews"
38,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFG7UYZ7DCKWSR.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi K20 Pro (Glacier Blue, 128 GB)","₹26,999","53,457 Ratings & 6,734 Reviews"
39,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-pro-neptune-blue-64-gb/p/itmfhvueapyyqn2d?pid=MOBFHUQ4WFPBGHPK&lid=LSTMOBFHUQ4WFPBGHPKQUVYEF&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHUQ4WFPBGHPK.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 7 Pro (Neptune Blue, 64 GB)","₹12,999","2,54,609 Ratings & 21,652 Reviews"
40,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-shadow-black-128-gb/p/itm014bee372e2a7?pid=MOBFHFGFPAMSCEA4&lid=LSTMOBFHFGFPAMSCEA4TGVQE8&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHFGFPAMSCEA4.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Shadow Black, 128 GB)","₹18,998","2,344 Ratings & 213 Reviews"
41,4.3,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-7a-matte-black-16-gb/p/itmfhz4cp9dksyha?pid=MOBFHZ4B6X8WPSRK&lid=LSTMOBFHZ4B6X8WPSRKGS79LL&marketplace=FLIPKART&srno=s_2_42&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHZ4B6X8WPSRK.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi 7A (Matte Black, 16 GB)","₹6,499","3,51,034 Ratings & 26,628 Reviews"
42,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7s-ruby-red-64-gb/p/itmfh75fae8bbtff?pid=MOBFGGJ85BAHVRUV&lid=LSTMOBFGGJ85BAHVRUVAIPP3O&marketplace=FLIPKART&srno=s_2_43&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFGGJ85BAHVRUV.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 7S (Ruby Red, 64 GB)","₹11,999","3,89,263 Ratings & 32,765 Reviews"
43,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",http://www.flipkart.com/redmi-y3-prime-black-32-gb/p/itmfhjdfnedmrgaz?pid=MOBFFWJW9JH4GWWF&lid=LSTMOBFFWJW9JH4GWWFYRDHSF&marketplace=FLIPKART&srno=s_2_44&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFFWJW9JH4GWWF.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Y3 (Prime Black, 32 GB)","₹9,290","18,368 Ratings & 1,451 Reviews"
44,4.3,"2 GB RAM | 32 GB ROM |,15.9 cm (6.26 inch) Display,12MP Rear Camera,4000 mAh Battery,12 Months",http://www.flipkart.com/redmi-7-eclipse-black-32-gb/p/itmfgaz9w4ky2zyd?pid=MOBFGAXYRAREQ8XZ&lid=LSTMOBFGAXYRAREQ8XZI4IDME&marketplace=FLIPKART&srno=s_2_45&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFGAXYRAREQ8XZ.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi 7 (Eclipse Black, 32 GB)","₹8,649","12,844 Ratings & 1,004 Reviews"
45,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-halo-white-128-gb/p/itm8e9156d3750fb?pid=MOBFHFFUYHFH7MFK&lid=LSTMOBFHFFUYHFH7MFK2DLNYQ&marketplace=FLIPKART&srno=s_2_46&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHFFUYHFH7MFK.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Halo White, 128 GB)","₹18,144","2,344 Ratings & 213 Reviews"
46,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-halo-white-128-gb/p/itmc585e6c8ffd12?pid=MOBFHGT9NWZHHSHF&lid=LSTMOBFHGT9NWZHHSHFKKJOBF&marketplace=FLIPKART&srno=s_2_47&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFHGT9NWZHHSHF.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi Note 8 Pro (Halo White, 128 GB)","₹16,260","16,077 Ratings & 1,281 Reviews"
47,4.5,"6 GB RAM | 128 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBIBDWWE&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=9b8dfb95-5424-4899-91c7-6616098b8744.MOBFG7UYFKHFKBNB.SEARCH&ssid=520iwk4cc00000001587946047854&qH=8493b7b813dbef9d,"Redmi K20 Pro (Flame Red, 128 GB)","₹26,999","53,457 Ratings & 6,734 Reviews"
