,name,link,features,price,rating,avgrating,website
51,"Gionee Gionee F9 ( 32 GB , 3 GB ) Champagne",https://www.snapdeal.com/product/gionee-gionee-f9-32-mb/5764608162496131671,,6171,65,4.10,snapdeal
52,"Micromax CANVAS 2 Q4310 ( 16GB , 3 GB ) Champagne Gold",https://www.snapdeal.com/product/micromax-champagne-gold-micromax-canvas/5764608205533114785,,4877,78,3.80,snapdeal
53,"Oppo A9 2020 ( 128GB , 8 GB ) White Blue",https://www.snapdeal.com/product/oppo-cph1937-128gb-8-gb/8070451183043274255,,18490,21,4.70,snapdeal
54,"Vivo Y12 ( 64GB , 3 GB ) Red",https://www.snapdeal.com/product/vivo-y12-64gb-3-gb/5764608171217335903,,10990,10,4.90,snapdeal
55,"Tashan TS-761 4G LTE ( 8GB , 1 GB ) Gold",https://www.snapdeal.com/product/tashan-ts761-4g-lte-8gb/5764608209781273628,,3109,,,snapdeal
56,"Redmi Note 8 ( 128GB , 6 GB ) White",https://www.snapdeal.com/product/redmi-note-8-128gb-6/8070451214715517160,,14999,5,3.80,snapdeal
57,"Apple iPhone 7 ( 32GB , 2 GB ) Gold",https://www.snapdeal.com/product/apple-iphone-7-32gb-gold/7205760029891272348,,36999,761,4.30,snapdeal
58,"Vivo Y91i (32GB, 2GB) Ocean Blue",https://www.snapdeal.com/product/vivo-black-vivo-1820-32gb/5764608176399992055,,7990,108,4.50,snapdeal
59,"Oppo Reno 2Z (256GB, 8 GB RAM)",https://www.snapdeal.com/product/oppo-reno-2z-256gb-8/6917529700173396072,,27490,28,4.50,snapdeal
60,"Micromax C1 ( 16GB , 2 GB ) Black",https://www.snapdeal.com/product/micromax-black-c1-16gb/6917529713515933267,,4180,18,4.50,snapdeal
61,"Oppo A5s CPH1909 ( 32GB , 2 GB ) Blue",https://www.snapdeal.com/product/oppo-black-a5s-cph1909-256gb/8070451180060055940,,8990,76,4.30,snapdeal
62,"Vivo V15 Pro (128GB, 6GB)",https://www.snapdeal.com/product/vivo-v15-pro-128-gb/6917529691490901888,,21990,17,4.40,snapdeal
63,"Apple iPhone XS ( 256GB , 4 GB ) Gold",https://www.snapdeal.com/product/apple-iphone-xs-256gb-4/635068312037,,72999,,,snapdeal
64,"InFocus A3 ( 16GB , 2 GB ) Gold",https://www.snapdeal.com/product/infocus-jet-black-a3-front/5764608198142382574,,5474,28,3.60,snapdeal
65,"TIITAN T54 ( 32GB , 3 GB ) Red",https://www.snapdeal.com/product/tiitan-red-t54-32-mb/5188147424433068391,,3483,894,3.50,snapdeal
66,"Vivo Y15 ( 64GB , 4 GB ) Red",https://www.snapdeal.com/product/vivo-red-y15-64gb/5764608165894746037,,12990,32,4.30,snapdeal
67,"Oppo A5s CPH1909 ( 32GB , 2 GB ) Black",https://www.snapdeal.com/product/oppo-black-a5s-cph1909-256gb/6917529675453208964,,8990,76,4.30,snapdeal
