,avgrating,features,link,name,price,rating
17,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-pro-space-black-128-gb/p/itmfdxz6j7sdhf4c?pid=MOBFDXZ3TFDKZYHU&lid=LSTMOBFDXZ3TFDKZYHUTNPXQR&marketplace=FLIPKART&srno=s_1_18&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFDXZ3TFDKZYHU.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi Note 7 Pro (Space Black, 128 GB)","₹13,999","2,54,609 Ratings & 21,652 Reviews"
18,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-pro-nebula-red-64-gb/p/itmfhuq4xscxhjud?pid=MOBFHUQ4XG4HZ4SH&lid=LSTMOBFHUQ4XG4HZ4SHISDCF1&marketplace=FLIPKART&srno=s_1_19&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFHUQ4XG4HZ4SH.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹12,999","2,54,609 Ratings & 21,652 Reviews"
19,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-7a-matte-black-32-gb/p/itmfhz4cm2yz93xx?pid=MOBFHZ4BRKSMDXH7&lid=LSTMOBFHZ4BRKSMDXH7HO1DFJ&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFHZ4BRKSMDXH7.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi 7A (Matte Black, 32 GB)","₹6,699","3,51,034 Ratings & 26,628 Reviews"
20,4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-pro-nebula-red-128-gb/p/itmffyqg5qhzzh4z?pid=MOBFDXZ3TYYTK3UT&lid=LSTMOBFDXZ3TYYTK3UTK2S3OP&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFDXZ3TYYTK3UT.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi Note 7 Pro (Nebula Red, 128 GB)","₹13,999","2,54,609 Ratings & 21,652 Reviews"
21,4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-7a-matte-blue-32-gb/p/itmfhz4cztznu8kk?pid=MOBFHZ4BZW2GM6UH&lid=LSTMOBFHZ4BZW2GM6UHFKVO3U&marketplace=FLIPKART&srno=s_1_22&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFHZ4BZW2GM6UH.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi 7A (Matte Blue, 32 GB)","₹6,699","3,51,034 Ratings & 26,628 Reviews"
22,4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-pro-neptune-blue-64-gb/p/itmfhvueapyyqn2d?pid=MOBFHUQ4WFPBGHPK&lid=LSTMOBFHUQ4WFPBGHPKQUVYEF&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFHUQ4WFPBGHPK.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi Note 7 Pro (Neptune Blue, 64 GB)","₹12,999","2,54,609 Ratings & 21,652 Reviews"
23,4.3,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li-Polymer Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-7a-matte-black-16-gb/p/itmfhz4cp9dksyha?pid=MOBFHZ4B6X8WPSRK&lid=LSTMOBFHZ4B6X8WPSRKGS79LL&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=1753df99-4782-4c58-bd64-46ee173ee6c7.MOBFHZ4B6X8WPSRK.SEARCH&ssid=d9498dkaj40000001587947287310&qH=5cb5641741c40f15,"Redmi 7A (Matte Black, 16 GB)","₹6,499","3,51,034 Ratings & 26,628 Reviews"
24,4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,12MP + 2MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 660 AIE Processor,Splash Proof - Protected by P2i,Quick Charge 4.0 Support,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-note-7-ruby-red-64-gb/p/itmfdzvfanddhqc7?pid=MOBFDXZ39VMKXZAA&lid=LSTMOBFDXZ39VMKXZAAK49RFG&marketplace=FLIPKART&srno=s_2_25&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFDXZ39VMKXZAA.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 7 (Ruby Red, 64 GB)","₹10,800","1,73,671 Ratings & 16,420 Reviews"
25,4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8-sapphire-blue-64-gb/p/itm7efbaeb38bf94?pid=MOBFKPYDENDXZZ7U&lid=LSTMOBFKPYDENDXZZ7U9TT5NP&marketplace=FLIPKART&srno=s_2_26&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKPYDENDXZZ7U.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8 (Sapphire Blue, 64 GB)","₹8,999","4,62,371 Ratings & 38,577 Reviews"
26,4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itme2e12a5859993?pid=MOBFKF98FFAAY8EB&lid=LSTMOBFKF98FFAAY8EBS8FFCJ&marketplace=FLIPKART&srno=s_2_27&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKF98FFAAY8EB.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8A (Midnight Black, 32 GB)","₹6,999","1,19,886 Ratings & 9,176 Reviews"
27,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itmeeddf84c49585?pid=MOBFKF98ZVHXHUEP&lid=LSTMOBFKF98ZVHXHUEPBOY0ET&marketplace=FLIPKART&srno=s_2_28&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKF98ZVHXHUEP.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8A (Ocean Blue, 32 GB)","₹7,499","1,09,635 Ratings & 9,000 Reviews"
28,4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8a-sunset-red-32-gb/p/itme8b392d46394f?pid=MOBFKF987VGBEP4X&lid=LSTMOBFKF987VGBEP4XWPCXLY&marketplace=FLIPKART&srno=s_2_29&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKF987VGBEP4X.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8A (Sunset Red, 32 GB)","₹7,499","1,09,635 Ratings & 9,000 Reviews"
29,4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,12MP Rear Camera | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 439 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itm1f8d1cbb1d232?pid=MOBFKF98BHTYSAHZ&lid=LSTMOBFKF98BHTYSAHZCWZX8V&marketplace=FLIPKART&srno=s_2_30&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFKF98BHTYSAHZ.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi 8A (Ocean Blue, 32 GB)","₹6,999","1,19,886 Ratings & 9,176 Reviews"
30,4.3,"1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/redmi-go-black-8-gb/p/itmfeauu7ys4tkhb?pid=MOBFDZQHCJFYXZHX&lid=LSTMOBFDZQHCJFYXZHX4QGFJB&marketplace=FLIPKART&srno=s_2_31&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFDZQHCJFYXZHX.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Go (Black, 8 GB)","₹4,499","1,54,871 Ratings & 12,763 Reviews"
31,4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",http://www.flipkart.com/mi-a3-kind-grey-64-gb/p/itm280ef520ac1d9?pid=MOBFJM4ZZW6NTSZH&lid=LSTMOBFJM4ZZW6NTSZHINOOGC&marketplace=FLIPKART&srno=s_2_32&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFJM4ZZW6NTSZH.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Mi A3 (Kind of Grey, 64 GB)","₹11,948","24,851 Ratings & 2,125 Reviews"
32,4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,MediaTek Helio G90T Processor,1 Year Warranty on Phone, 6 Months Warranty on Accessories",http://www.flipkart.com/redmi-note-8-pro-gamma-green-128-gb/p/itm52db6c9eec88d?pid=MOBFHFFTVRDUTFRP&lid=LSTMOBFHFFTVRDUTFRPMT3VIL&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=628b4538-ac80-4a10-9500-aec57af35051.MOBFHFFTVRDUTFRP.SEARCH&ssid=6d9wppfnow0000001587947288760&qH=5cb5641741c40f15,"Redmi Note 8 Pro (Gamma Green, 128 GB)","₹18,999","2,344 Ratings & 213 Reviews"
